Smiles,Standard Type,Standard Value,Standard Units,Molecule ChEMBL ID
O=c1oc2cc(O)ccc2cc1-c1ccccc1,Potency,10000.0,nM,CHEMBL153505
CCOC(=O)C1(Cc2cccc(OC)c2)CCCN(C(=O)CCN2CCCO2)C1,Potency,3981.1,nM,CHEMBL1366559
N#CC(C(=O)c1ccco1)c1ccccn1,Potency,14125.4,nM,CHEMBL1349622
Fc1ccc(/C=N/Nc2nccnc2Cl)cc1,Potency,10000.0,nM,CHEMBL1967151
COc1cccc(NC(=O)N2CCc3ccccc3C2)c1,Potency,11220.2,nM,CHEMBL1415924
Cc1nc(O)c2cc3ccccc3cc2n1,Potency,11220.2,nM,CHEMBL1526257
COc1ccc2oc(C(=O)C3CC3)c(N)c2c1,Potency,6309.6,nM,CHEMBL1429958
Cc1ccc(Nc2cc(C)c3c(O)cccc3n2)cc1C.Cl,Potency,5623.4,nM,CHEMBL1482740
Cc1ccc(C(=O)NC(=S)NCC2CCCO2)cc1,Potency,10000.0,nM,CHEMBL1585320
CCCCc1ccc(NC(=O)C2CCCO2)cc1,Potency,1412.5,nM,CHEMBL1458074
COc1cccc(-c2ccnc3c(-c4ccccc4)c(C)nn23)c1,Potency,11220.2,nM,CHEMBL1512380
Cc1ccc(/C=N/N2CCN(c3ccccn3)CC2)o1,Potency,10000.0,nM,CHEMBL3199686
O=C(Cc1ccc(Br)cc1)N1CCc2ccccc2C1,Potency,10000.0,nM,CHEMBL1528631
COc1cc2c(cc1NC(=O)Cc1ccc(C)cc1)oc1ccccc12,Potency,7943.3,nM,CHEMBL1330038
Cc1ccc2c(c1)cc1c(O)nncn12,Potency,11220.2,nM,CHEMBL1530830
CN(Cc1nccn1C)C(=O)c1ccc2nc(Cc3ccccc3F)oc2c1,Potency,12589.3,nM,CHEMBL1337185
CC(C)OCCOc1ccc2oc(-c3ccco3)cc(=O)c2c1,Potency,8912.5,nM,CHEMBL1611892
COc1ccc(C(=O)CC(=O)c2ccccc2)cc1,Potency,7943.3,nM,CHEMBL1725917
CSCCNC(=O)c1ccc(C(C)(C)C)cc1,Potency,7079.5,nM,CHEMBL1329715
Cc1ccc(C)c(NC(S)=Nc2ncccc2C)c1,Potency,7943.3,nM,CHEMBL1409229
COc1ccc(Nc2oc(-c3cccs3)nc2C#N)cc1,Potency,1412.5,nM,CHEMBL1548992
COc1ccc2c(c1)S/C(=C\C(=O)c1ccncc1)N2C,Potency,4466.8,nM,CHEMBL1454397
COc1cccc2cc(CC(=O)c3ccccc3)c(=O)oc12,Potency,10000.0,nM,CHEMBL1529444
CSc1ccccc1OCc1cc(C(=O)N2CCN(c3ccccc3)CC2C)no1,Potency,12589.3,nM,CHEMBL1571946
COc1ccc(/C=C2\SC(=O)N(CCNC(=O)C3CC4C=CC3C4)C2=O)cc1,Potency,5623.4,nM,CHEMBL1353499
CCN(CCn1cccn1)C(=O)CCc1nnc(CCCc2ccccc2)o1,Potency,12589.3,nM,CHEMBL1510215
CC(C)(C)CC(=O)Nc1ccc(Nc2ccccc2)cc1,Potency,6309.6,nM,CHEMBL1364022
C(=N/Nc1nc2ccccc2[nH]1)\c1cccs1,Potency,10000.0,nM,CHEMBL3196335
O=C(NCCCn1cccn1)c1cc(COc2ccccc2)on1,Potency,11220.2,nM,CHEMBL2143992
O=C(NCCc1ccccc1)c1cccc(Br)c1,Potency,12589.3,nM,CHEMBL1565959
COc1ccccc1OCc1cc(-c2ccccc2)no1,Potency,2818.4,nM,CHEMBL1484821
O=C(Nc1ccccc1F)NC1CCCCCCC1,Potency,3548.1,nM,CHEMBL1575744
O=C(COc1ccc2ccccc2c1)N1CCCC1,Potency,11220.2,nM,CHEMBL1447209
Nc1cc(N)nc(SCCOc2ccccc2)n1,Potency,12589.3,nM,CHEMBL1369972
O=C(NC1CCCCC1)c1cc(-c2ccccc2O)on1,Potency,1995.3,nM,CHEMBL1605144
CCOc1ccc(-c2ccc(SCc3ccccn3)nn2)cc1,Potency,4466.8,nM,CHEMBL1400179
CCOc1ccc(NC(=O)c2ccc3snnc3c2)cc1,Potency,7943.3,nM,CHEMBL1527435
COc1ccc(Cc2c(-c3ccc(F)cc3)nc3ccc(Br)cn23)c(C)c1,Potency,8912.5,nM,CHEMBL2134799
COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3c2=O)cc1,Potency,11220.2,nM,CHEMBL464707
O=C(NCCc1cccs1)c1ccc(Cl)c(Cl)c1,Potency,3981.1,nM,CHEMBL1325949
Cc1ccc(NC(=O)N2CCc3ccccc3C2)cc1C,Potency,10000.0,nM,CHEMBL1370219
C(=N/Nc1nc2ccccc2[nH]1)\c1ccc2c(c1)OCO2,Potency,12589.3,nM,CHEMBL3195419
CC(C)CCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O,Potency,8912.5,nM,CHEMBL1505801
O/N=C(/CCc1ccccc1)c1ccc2c(c1)OCCO2,Potency,2818.4,nM,CHEMBL3189927
Nc1nnc(-c2ccc(Cl)cc2Cl)s1,Potency,10000.0,nM,CHEMBL1534367
COc1cccc(Nc2nc(CC(C)=O)ns2)c1,Potency,11220.2,nM,CHEMBL1330734
c1ccc(CCc2nc3ccccc3[nH]2)cc1,Potency,6309.6,nM,CHEMBL171596
Cc1cccc(CNC(=O)c2ccc3nc(Cc4ccccc4F)oc3c2)n1,Potency,12589.3,nM,CHEMBL1425505
COC(=O)c1ccn(Cc2ccccc2Cl)n1,Potency,12589.3,nM,CHEMBL1533194
COc1ccc(NC(=O)Nc2ccc3nsnc3c2)cc1,Potency,2511.9,nM,CHEMBL1409319
Cc1ccc(OCCOc2ccc(Br)cc2)c([N+](=O)[O-])n1,Potency,3162.3,nM,CHEMBL1543937
COc1ccc(Oc2nccc(-c3ccccc3)c2C#N)cc1,Potency,5011.9,nM,CHEMBL1462179
CCN(CC)c1ccc(/C=C/C(=O)C2C(=O)C=C(C)OC2=O)cc1,Potency,5623.4,nM,CHEMBL1543956
CC(C)c1ccc(C2CC(=O)c3cnc(NC(=O)c4ccco4)nc3C2)cc1,Potency,10000.0,nM,CHEMBL1579474
O=C(NC(=S)Nc1ccccc1Br)c1ccco1,Potency,12589.3,nM,CHEMBL1469285
c1ccc(CSc2nc3ncccn3n2)cc1,Potency,2511.9,nM,CHEMBL1593458
C=CCSc1nn2c(=O)c3ccccc3nc2s1,Potency,2818.4,nM,CHEMBL1587070
CCn1c(C)cc(C(=O)COC(=O)c2ccc(NC(C)=O)cc2)c1C,Potency,10000.0,nM,CHEMBL1487832
O=C(Nc1ccc2c(c1)OCCO2)c1cnc2n(c1=O)CCS2,Potency,7079.5,nM,CHEMBL1389857
Cc1ccc(NC(=O)c2ccoc2C)cc1C,Potency,6309.6,nM,CHEMBL1372229
Nc1c(C(=O)Nc2ccc(Cl)cc2)oc2ccccc12,Potency,2511.9,nM,CHEMBL1338695
O=C(CN1CCOCC1)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,Potency,11220.2,nM,CHEMBL1093507
CCC(C)c1ccc(NC(=O)C2CC3CCC2C3)cc1,Potency,7079.5,nM,CHEMBL1707296
CCOC(=O)c1nn(-c2ccc3ccccc3c2)cc1O,Potency,2818.4,nM,CHEMBL1415237
Nc1ccccc1C#Cc1ccccc1,Potency,11220.2,nM,CHEMBL1565578
Cl.NC(Cc1nc2ccccc2[nH]1)c1ccc(Cl)cc1,Potency,11220.2,nM,CHEMBL1520198
O=C(N/N=C\c1ccc(Oc2ccccc2)cc1)c1csnn1,Potency,12589.3,nM,CHEMBL3213249
CCOc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)Cc2ccc(OC)c(OC)c2)cc1,Potency,11220.2,nM,CHEMBL1476327
CCCn1nc2cc(C(=O)NCCc3cccs3)ccc2c1OCC,Potency,11220.2,nM,CHEMBL1499350
Nc1nc(SCc2ccccc2)ns1,Potency,11220.2,nM,CHEMBL1329383
Cc1ccc(-c2nc3ccsc3c(=O)o2)cc1,Potency,12589.3,nM,CHEMBL1545088
O=C(Nc1nccs1)c1ccc(Br)s1,Potency,10000.0,nM,CHEMBL1464195
O=C(CC1CCCC1)Nc1nc2ccccc2[nH]1,Potency,3162.3,nM,CHEMBL1372573
CCCc1c(C)c2ccc(OCC(C)=O)cc2oc1=O,Potency,5623.4,nM,CHEMBL1442615
Cc1nn(C)c(C)c1CNC(=O)Nc1cccc(Cl)c1,Potency,3981.1,nM,CHEMBL1403363
O=C(Cc1cccs1)Nc1nc2ccccc2s1,Potency,7079.5,nM,CHEMBL1421720
COC(=O)c1ccc(-c2ccc(Cl)cc2)nc1C,Potency,1995.3,nM,CHEMBL1332600
O=C(Nc1ccc(Cl)cc1)C1C2CCCCC21,Potency,2238.7,nM,CHEMBL1601492
CCOC(=O)c1ccc(N2Cc3ccccc3/C2=N\C(=O)c2cccs2)cc1,Potency,10000.0,nM,CHEMBL3195736
Cc1nc(-c2ccc(Cl)cc2)sc1C1(C)CC(c2ccccc2)=NO1,Potency,11220.2,nM,CHEMBL1599460
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1C1CC1,Potency,7943.3,nM,CHEMBL1531903
O=C1NC(=S)N/C1=C/c1cccc2ccccc12,Potency,12589.3,nM,CHEMBL1524702
Cc1cnc(C(=O)OCC(=O)Nc2ccc(OCc3ccccc3)cc2)cn1,Potency,10000.0,nM,CHEMBL1514235
Cc1ccc(Cn2ccc(=O)c(OCc3ccccc3)c2C)cc1,Potency,11220.2,nM,CHEMBL1424475
COc1ccc(NC(=O)/C=C/c2ccccc2)cn1,Potency,8912.5,nM,CHEMBL1456654
CN(C)c1ccc(Nc2ccc([N+](=O)[O-])cn2)cc1,Potency,3162.3,nM,CHEMBL1595945
COc1cccc(-c2nnc(NC(=O)c3cccs3)s2)c1,Potency,3981.1,nM,CHEMBL1484604
CN(C)CCN(C(=O)c1cccs1)c1nc2cc3c(cc2s1)OCCO3.Cl,Potency,11220.2,nM,CHEMBL1406083
COC(=O)c1ccc(/C(O)=C(\C#N)c2nc3ccccc3s2)cc1,Potency,5011.9,nM,CHEMBL1979527
C/C=C/c1ccc(OCC(=O)OCc2csc(Nc3ccc(C)cc3)n2)c(OC)c1,Potency,11220.2,nM,CHEMBL1411023
Cc1ccc(/C=N/n2nnnc2N)cc1,Potency,6309.6,nM,CHEMBL3213853
O=c1c2ccccc2nnn1COc1cccc2ccccc12,Potency,8912.5,nM,CHEMBL1595695
COCCNC(=O)c1noc2c1CCc1cc(OC)ccc1-2,Potency,2238.7,nM,CHEMBL1392364
CCCCc1nc2cc(C(=O)N3CCCC3)ccc2o1,Potency,8912.5,nM,CHEMBL1371675
CC(C)c1ccc(/C=N/NC(=O)c2c(Cl)cnn2C)cc1,Potency,7079.5,nM,CHEMBL3212000
COc1cccc(C(=O)Nc2nnc(-c3ccccc3)s2)c1OC,Potency,1778.3,nM,CHEMBL1356647
C=CCc1cccc2cc(-c3nc4ccc(C)cc4[nH]3)c(=O)oc12,Potency,1995.3,nM,CHEMBL1473645
COc1ccccc1C1=NC(c2ccc(F)cc2)N=C1C,Potency,12589.3,nM,CHEMBL1572651
Oc1ccc(Br)cc1/C=N/c1cccn2cc(-c3ccccc3)nc12,Potency,6309.6,nM,CHEMBL1972666
Cn1c2ccccc2c(=O)c2ccc(Cl)cc21,Potency,14125.4,nM,CHEMBL1881614
CC(C)(C)c1ccc(C(=O)C[n+]2ccccc2Cl)cc1,Potency,7943.3,nM,CHEMBL2137044
Cc1ccc(OCC(=O)NC(=S)Nc2ccccn2)c(Br)c1,Potency,11220.2,nM,CHEMBL1518184
Cc1nc(Nc2ccccc2C(F)(F)F)sc1C(=O)N(C)C,Potency,10000.0,nM,CHEMBL1381735
Nc1nc2ccccc2cc1-c1cccs1,Potency,3162.3,nM,CHEMBL1588561
O=C(Nc1cccc(F)c1)NC1CCCCCCC1,Potency,3548.1,nM,CHEMBL1486158
CC(C)CN=C(S)Nc1ccc(F)cc1,Potency,10000.0,nM,CHEMBL1574097
O=C(NC(=S)Nc1ccc2c(c1)OCCO2)c1cccc(Br)c1,Potency,3981.1,nM,CHEMBL1503082
COc1ccc(Nc2nc(N)nc(CSc3nccn3C)n2)cc1,Potency,3162.3,nM,CHEMBL1422006
COCC(=O)n1nc(-c2ccc(C)cc2)nc1NCc1ccc(F)cc1,Potency,10000.0,nM,CHEMBL1422019
Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)s1,Potency,3162.3,nM,CHEMBL1464181
Cc1cccc(-c2nc3cc([N+](=O)[O-])ccc3o2)c1,Potency,2511.9,nM,CHEMBL1530215
CCN=C(S)Nc1ccc2c(c1)oc1ccccc12,Potency,4466.8,nM,CHEMBL1721720
COc1ccc(Nc2ncnc3sc(C)cc23)cc1.Cl,Potency,8912.5,nM,CHEMBL1471300
CCC(C)NC(=O)c1cc2cc3ccc(OC)cc3nc2o1,Potency,11220.2,nM,CHEMBL1306977
COC(=O)Cn1/c(=N/C(=O)c2cccc(OC)c2)sc2cc(OC)ccc21,Potency,10000.0,nM,CHEMBL3210153
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1cccc(Cl)c1,Potency,11220.2,nM,CHEMBL1407205
CCOc1ccc(-c2nc(CSc3nnc(N)s3)cs2)cc1,Potency,3981.1,nM,CHEMBL1528460
O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,Potency,12589.3,nM,CHEMBL1525073
CCOc1c(O)ccc(/C=C2\SC(=S)NC2=O)c1[N+](=O)[O-],Potency,11220.2,nM,CHEMBL1346909
O=C1OC(c2ccccc2)=C/C1=C/N1CCCCC1,Potency,3981.1,nM,CHEMBL1599411
COc1ccc(-c2ccc(C(=O)Nc3cccc(N(C)C)c3)c3occc23)c(C)c1,Potency,2511.9,nM,CHEMBL2138735
Cc1nc2ccccc2[nH]c(=O)c1=NNc1ccccc1,Potency,5011.9,nM,CHEMBL1347487
CCSc1nn2c(=O)c3ccccc3nc2s1,Potency,2511.9,nM,CHEMBL1469668
O=[N+]([O-])c1cccc(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,Potency,2511.9,nM,CHEMBL1370897
O=C(Nc1nccs1)c1ccc(COc2ccccc2)o1,Potency,5623.4,nM,CHEMBL1320036
O=C(OCC(=O)N1CCCC1)c1ccccc1O,Potency,19952.6,nM,CHEMBL1498514
S=C(NCCc1c[nH]c2ccccc12)NC1CCCCC1,Potency,11220.2,nM,CHEMBL1452287
c1ccc2sc(N3CCOCC3)nc2c1,Potency,8912.5,nM,CHEMBL1344501
O=C(Nc1ccc(Br)cc1)c1c[nH]cn1,Potency,12589.3,nM,CHEMBL1577623
O=c1oc2cc(Cl)ccc2n1CSc1nc2ccccc2s1,Potency,7943.3,nM,CHEMBL1349795
O=C(/C=C/c1ccc(-c2ccc(F)cc2)o1)N1CCCC1,Potency,3981.1,nM,CHEMBL1611074
O=C(Nc1nc(-c2ccc3c(c2)OCO3)cs1)C1CC1,Potency,4466.8,nM,CHEMBL1340407
c1ccc2c(c1)Nc1cc3ccccc3cc1S2,Potency,7079.5,nM,CHEMBL1450360
Brc1ccccc1OCCCOc1cccc2cccnc12,Potency,8912.5,nM,CHEMBL1456981
Cc1cc(C)n(CC(O)COc2ccc(Cl)cc2Cl)n1,Potency,11220.2,nM,CHEMBL1594789
NC(=O)c1cc(Cc2ccccc2)sc1NC(=O)c1ccco1,Potency,7943.3,nM,CHEMBL1345273
CCCOP(=O)(O)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].Cc1ccc(N)cc1,Potency,10000.0,nM,CHEMBL1446852
COc1cccc(NC(=O)c2ccc(NC(=O)C(C)(C)C)cc2)c1,Potency,3981.1,nM,CHEMBL1417586
CC(C)NC(=O)c1cccc2c(-c3ccc(F)c(F)c3)coc12,Potency,1000.0,nM,CHEMBL2140721
CC(=O)c1ccc2oc3ccccc3c(=O)c2c1,Potency,7943.3,nM,CHEMBL1316140
Cc1ccc(-c2n[nH]c(Cc3ccccc3)n2)cc1,Potency,5623.4,nM,CHEMBL1340348
Cc1nc(COC(=O)c2c(C)nn(-c3ccccc3)c2C)cs1,Potency,12589.3,nM,CHEMBL1322056
Cc1ccc(NC(=O)CSc2nccn2Cc2ccccc2)cc1C,Potency,8912.5,nM,CHEMBL1586219
CC1CCCN(C(=O)CNC(=O)c2cccs2)C1,Potency,10000.0,nM,CHEMBL1453533
O=C(CSc1nnc(C2CCCCC2)o1)Nc1ccccc1Cl,Potency,10000.0,nM,CHEMBL1528733
CNCCCOc1ccc2c(c1)CCC2.O=C(O)C(=O)O,Potency,11220.2,nM,CHEMBL1485730
O=C(NC(=O)c1ccc(Cl)cc1)OC1CCCCC1,Potency,12589.3,nM,CHEMBL1419436
O=C(CCCc1ccncc1)c1ccccc1,Potency,3981.1,nM,CHEMBL1699945
CCOC(=O)c1oc2ccc(CNCCO)c(Cl)c2c1C,Potency,11220.2,nM,CHEMBL1558562
COc1ccc(/C=C/C(=O)Nc2ccccc2C(F)(F)F)cc1,Potency,3162.3,nM,CHEMBL1470958
O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1cccs1,Potency,10000.0,nM,CHEMBL1714697
Cc1cccc(Cc2nnc(CCC(=O)N(C)CCc3ccccc3)o2)c1,Potency,3548.1,nM,CHEMBL1539407
COc1cc(CN2CCCCC2)ccc1OCc1ccccc1.O=C(O)C(=O)O,Potency,10000.0,nM,CHEMBL1607722
c1ccc(Cc2nc(-c3ccccn3)no2)cc1,Potency,5011.9,nM,CHEMBL1507127
CC1CC(C)(C)N=C(S)N1CCCC(=O)Nc1ccc2c(c1)OCCO2,Potency,12589.3,nM,CHEMBL1313849
CNc1cc(CSc2ccc(Cl)cc2)nc(C)n1,Potency,5011.9,nM,CHEMBL1511746
CCc1cc2c(=O)n(CC(C)C)cnc2s1,Potency,11220.2,nM,CHEMBL1415600
CCc1ccc(CN(C)C(=O)c2cc(COc3ccc(OC)cc3Cl)on2)nc1,Potency,8912.5,nM,CHEMBL1569064
CC(=O)Nc1cccc(OCc2ccc([N+](=O)[O-])cc2)c1,Potency,11220.2,nM,CHEMBL1902551
CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl.O.O,Potency,12589.3,nM,CHEMBL1369266
CCOC(=O)c1cc2n(c1N)-c1ccccc1C2=O,Potency,15848.9,nM,CHEMBL1562006
Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C.[Na+],Potency,31622.8,nM,CHEMBL1473252
COc1ccc(N2CCN(c3nccs3)CC2)cc1,Potency,11220.2,nM,CHEMBL1309701
Cc1ccc(CNC(=O)Nc2cccc(C)c2)cc1,Potency,8912.5,nM,CHEMBL1595352
c1ccc(CSc2nnc(NC3CCCCC3)s2)cc1,Potency,3548.1,nM,CHEMBL2143584
O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)c(Cl)c1,Potency,12589.3,nM,CHEMBL1576600
Fc1ccc2nc(N3CCCCC3)sc2c1,Potency,4466.8,nM,CHEMBL1449495
CCC(C(=O)Nc1ccc2c(c1)OCCO2)n1nnc2ccccc2c1=O,Potency,10000.0,nM,CHEMBL1522334
Cc1ccnc(N(C(=O)Nc2ccccc2)C2=NCC(C)(C)S2)c1,Potency,3162.3,nM,CHEMBL1577893
CCOC(=O)c1sc(N/N=C/c2cccc(C)c2)nc1C,Potency,2818.4,nM,CHEMBL3196087
CCC(=O)NCCc1nc2cc(NC(=O)COc3ccccc3)ccc2n1C,Potency,8912.5,nM,CHEMBL1510355
COc1ccccc1OCC(=O)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,Potency,5011.9,nM,CHEMBL1323249
CCOC(=O)c1ccc(-c2ccc3c(c2)CCC3)nc1C,Potency,10000.0,nM,CHEMBL1336070
O=C(Cc1c[nH]c2ccccc12)N1CCc2ccccc21,Potency,11220.2,nM,CHEMBL1578206
O=C(NC1CCCC1)C1CC(c2ccc(F)cc2)=NO1,Potency,10000.0,nM,CHEMBL1544991
COc1cccc(NC(=O)NC2CCCCCCC2)c1,Potency,10000.0,nM,CHEMBL1580368
COc1ccccc1Nc1nc2ccccc2n1C,Potency,4466.8,nM,CHEMBL1489209
O=C(Nc1nccs1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,Potency,3162.3,nM,CHEMBL1321017
N#Cc1cc2c(nc1SCc1ccncc1)CCC2,Potency,11220.2,nM,CHEMBL1574261
Cc1ccc(NC(=O)C(=O)NC2CCCCC2)cc1,Potency,1258.9,nM,CHEMBL1421553
CC(C)Sc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,Potency,2511.9,nM,CHEMBL1496195
O=C(N/N=C1\CCCCc2ccccc21)c1ccccn1,Potency,12589.3,nM,CHEMBL3197335
CCOC(=O)c1ccc(N/C=C\C(=O)c2cccc(OC)c2)cc1,Potency,3548.1,nM,CHEMBL1588982
Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,Potency,10000.0,nM,CHEMBL167542
COC(=O)C(Cc1ccc(OC(=O)c2ccccc2Cl)cc1)N1Cc2ccccc2C1=O,Potency,6309.6,nM,CHEMBL1453794
Brc1ccc(/C=C/C=N/Nc2nc3ccccc3s2)cc1,Potency,8912.5,nM,CHEMBL3193547
CC(C)(C)c1ccc(/C=N/NC(=O)C2CCCC2)cc1,Potency,5623.4,nM,CHEMBL3213708
CCOc1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1,Potency,10000.0,nM,CHEMBL1444181
CCOc1ccc(N(CC(=O)Nc2cc(C)cc(C)c2)S(C)(=O)=O)cc1,Potency,12589.3,nM,CHEMBL1568615
O=C(Nc1ccc(NC(=O)c2ccco2)cc1)c1ccco1,Potency,10000.0,nM,CHEMBL1538454
O=C(NCCc1c[nH]c2ccccc12)c1ccc(Cl)cc1,Potency,3548.1,nM,CHEMBL1586605
Nc1c(-c2ccccc2)cnn1-c1cccc(C(F)(F)F)c1,Potency,5011.9,nM,CHEMBL1588575
COc1ccc(OCc2cc(C(=O)N(C)Cc3cc(C)no3)no2)c(Cl)c1,Potency,3981.1,nM,CHEMBL1302081
COC(=O)c1ccc(COc2cccc(C)c2C)cc1,Potency,10000.0,nM,CHEMBL1599131
CCc1nc2oc3ccc(C)cc3c(=O)c2cc1C(=O)OC,Potency,6309.6,nM,CHEMBL1430305
Cc1nnc(-c2ccc(N3CCCCCC3)c([N+](=O)[O-])c2)o1,Potency,22387.2,nM,CHEMBL1577693
O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1CCCO1,Potency,6309.6,nM,CHEMBL1305181
CCc1cccc(NC(=O)CSc2nccn2C)c1,Potency,12589.3,nM,CHEMBL1335070
O=C(NCCC(=O)N1CCc2ccccc21)c1ccco1,Potency,8912.5,nM,CHEMBL1387640
Nc1ccc(N=Nc2ccccc2Cl)c(N)n1,Potency,3548.1,nM,CHEMBL1542691
CCCCCn1cnc2c(sc3nc4c(cc32)CSC(C)(C)C4)c1=O,Potency,2238.7,nM,CHEMBL1603763
CCc1ccccc1NC(=O)c1ccc(-c2csc(C)n2)cc1,Potency,3548.1,nM,CHEMBL1305764
COc1ccc(NC(=O)CC2CC3CCC2C3)cn1,Potency,12589.3,nM,CHEMBL1541860
COc1[nH]c(/N=C/c2ccccc2)c(C#N)c1C#N,Potency,25118.9,nM,CHEMBL1732424
CC/N=C1\C(=O)N(C)c2cccc3c(O)c4ccccc4c1c23,Potency,12589.3,nM,CHEMBL2003304
Cc1ccc(C)c(CNC(=O)Nc2ccccc2)c1,Potency,7079.5,nM,CHEMBL1306432
C/C(=N/NC(=O)c1cccs1)c1ccco1,Potency,12589.3,nM,CHEMBL3210543
COc1ccc(-c2noc(-c3csc([C@@H]4C[C@H](O)[C@@H](CO)O4)n3)n2)cc1OC,Potency,14125.4,nM,CHEMBL2142278
O=C(CNCc1ccccc1Cl)Nc1ccc2c(c1)OCCO2.O=C(O)C(=O)O,Potency,10000.0,nM,CHEMBL1422624
CCc1nn(CCCC(=O)NC(C)c2ccccc2)c(=O)c2cc3occc3n12,Potency,3162.3,nM,CHEMBL1486490
NC(=NOC(=O)CSc1ccccc1)c1cccc([N+](=O)[O-])c1,Potency,12589.3,nM,CHEMBL1487587
COc1cc(OC)cc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)c1,Potency,5623.4,nM,CHEMBL1383094
CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccc4c(c3)OCO4)cnc21,Potency,11220.2,nM,CHEMBL1600037
C(=C/c1ccccc1)\C=N\N1CCN(Cc2ccccc2)CC1,Potency,11220.2,nM,CHEMBL3191138
C/C(=N\OCc1ccc(C#N)cc1)c1ccc(S(=O)(=O)N(C)C)cc1,Potency,7079.5,nM,CHEMBL3198619
NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc(F)cc2)cc1,Potency,1000.0,nM,CHEMBL1408205
O=C(Nc1ccc2c(c1)CCC2)c1cnccn1,Potency,3548.1,nM,CHEMBL1483253
COc1ccccc1CCNC(=O)c1ccc(Br)s1,Potency,8912.5,nM,CHEMBL1431047
Cc1ccc(N2CN=C(c3ccccc3)N=C2S)cc1,Potency,11220.2,nM,CHEMBL1401622
Cn1cnc2cc(NCc3ccc(Cl)cc3)ccc21,Potency,5011.9,nM,CHEMBL1443770
N#Cc1ccccc1NC(=O)CSc1nccn1CCc1ccccc1,Potency,11220.2,nM,CHEMBL1458316
COc1ccc(C(=O)Cc2cc3cccc(OC)c3oc2=O)cc1,Potency,15848.9,nM,CHEMBL1566110
CC(C)c1ccc(NC(=O)C2CC3CCC2C3)cc1,Potency,6309.6,nM,CHEMBL1331678
COc1cc(/C=C/c2nc(O)c3ccccc3n2)ccc1OC(F)F,Potency,3162.3,nM,CHEMBL1343271
Cc1ccc(NC(=O)c2ccco2)c([N+](=O)[O-])c1,Potency,7943.3,nM,CHEMBL1524212
N#Cc1cccc(-c2csc(C(O)c3ccc(F)cc3)n2)c1,Potency,7943.3,nM,CHEMBL2143133
Clc1ccccc1CSc1nnc(-c2ccncc2)o1,Potency,8912.5,nM,CHEMBL40004
C/C(=N/Nc1ccccc1C(=O)O)c1cccs1,Potency,10000.0,nM,CHEMBL3192060
Cc1ccc(C2=NN=C(c3ccccc3)c3ncccc3N2)cc1,Potency,6309.6,nM,CHEMBL1545313
FC(F)Oc1ccc(C2NC(c3ccccc3)=NO2)cc1,Potency,4466.8,nM,CHEMBL1341698
Cc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1,Potency,8912.5,nM,CHEMBL1322854
O=C(N/N=C/c1ccco1)Nc1ccccc1,Potency,6309.6,nM,CHEMBL3198318
NC(=O)C1CC(=O)N(c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,Potency,10000.0,nM,CHEMBL1883429
O/N=C/c1ccccc1OCc1ccc(Cl)cc1,Potency,11220.2,nM,CHEMBL3192246
C=C(C)CSc1nncn1/N=C/c1ccc(OC)cc1,Potency,7943.3,nM,CHEMBL3211626
CC1CCCN(c2ccc(C(=O)NCc3ccccc3)cn2)C1,Potency,6309.6,nM,CHEMBL1540484
Cc1ccc2[nH]c(SCC(=O)N3CCOCC3)nc2c1C,Potency,8912.5,nM,CHEMBL1370337
Cc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2O)cc1,Potency,1584.9,nM,CHEMBL1370394
COc1ccc(Cc2nc3ccc(C(=O)NCCCSC)cc3o2)cc1OC,Potency,12589.3,nM,CHEMBL1517153
O=C(Nc1cc(Cl)ccc1O)c1cc(-c2ccco2)on1,Potency,6309.6,nM,CHEMBL1303740
NC(=O)c1sc2nc(-c3ccco3)ccc2c1N,Potency,2511.9,nM,CHEMBL1269084
